FALSE,TRUE,#F39A38,ゴールデンイエロー,ゴールデンイエロー,ゴールデンイエロー,,ゴールデンイエロー(ゴールデンイエロー),ゴールデンイエロー(ゴールデンイエロー)
TRUE,FALSE,#FFA000,マリーゴールド,マリーゴールド (色),マリーゴールド,,マリーゴールド(マリーゴールド (色)),マリーゴールド (色)(マリーゴールド)
FALSE,FALSE,#C5996D,バフ,バフ,,,バフ(バフ),バフ(バフ)
FALSE,TRUE,#B37D40,アンバー,アンバー (顔料),アンバー,,アンバー(アンバー (顔料)),アンバー (顔料)(アンバー)
FALSE,FALSE,#815A2B,ブロンズ,ブロンズ,,,ブロンズ(ブロンズ),ブロンズ(ブロンズ)
TRUE,FALSE,#C1AB96,ベージュ,ベージュ,ベージュ,,ベージュ(ベージュ),ベージュ(ベージュ)
FALSE,FALSE,#C18A39,イエローオーカー,イエローオーカー,,,イエローオーカー(イエローオーカー),イエローオーカー(イエローオーカー)
FALSE,TRUE,#5B462A,バーントアンバー,バーントアンバー,バーントアンバー,,バーントアンバー(バーントアンバー),バーントアンバー(バーントアンバー)
TRUE,FALSE,#4A3B2A,セピア,セピア,セピア,,セピア(セピア),セピア(セピア)
TRUE,FALSE,#9A753A,カーキー,カーキー,カーキー,,カーキー(カーキー),カーキー(カーキー)
TRUE,FALSE,#E3B466,ブロンド,ブロンド,ブロンド,,ブロンド(ブロンド),ブロンド(ブロンド)
FALSE,TRUE,#F2C26B,ネープルスイエロー,ネープルスイエロー,ネープルスイエロー,,ネープルスイエロー(ネープルスイエロー),ネープルスイエロー(ネープルスイエロー)
FALSE,FALSE,#E1C59B,レグホーン,レグホーン,,,レグホーン(レグホーン),レグホーン(レグホーン)
FALSE,TRUE,#7F5C13,ローアンバー,ローアンバー,ローアンバー,,ローアンバー(ローアンバー),ローアンバー(ローアンバー)
FALSE,FALSE,#FFBC00,クロムイエロー,クロムイエロー,,,クロムイエロー(クロムイエロー),クロムイエロー(クロムイエロー)
FALSE,FALSE,#FFCC00,イエロー,黄色,,,イエロー(黄色),黄色(イエロー)
TRUE,FALSE,#E8D5AF,クリームイエロー,クリームイエロー (存在しないページ),クリームイエロー,,クリームイエロー(クリームイエロー (存在しないページ)),クリームイエロー (存在しないページ)(クリームイエロー)
FALSE,TRUE,#FFCC00,ジョンブリアン,ジョンブリアン,ジョンブリアン,,ジョンブリアン(ジョンブリアン),ジョンブリアン(ジョンブリアン)
TRUE,FALSE,#F7D54E,カナリヤ,カナリヤ,カナリヤ,,カナリヤ(カナリヤ),カナリヤ(カナリヤ)
FALSE,FALSE,#68624E,オリーブドラブ,オリーブドラブ,,,オリーブドラブ(オリーブドラブ),オリーブドラブ(オリーブドラブ)
TRUE,FALSE,#605627,オリーブ,オリーブ色,オリーブ,,オリーブ(オリーブ色),オリーブ色(オリーブ)
TRUE,FALSE,#E8C800,レモンイエロー,レモンイエロー,レモンイエロー,,レモンイエロー(レモンイエロー),レモンイエロー(レモンイエロー)
TRUE,FALSE,#565838,オリーブグリーン,オリーブグリーン,オリーブグリーン,,オリーブグリーン(オリーブグリーン),オリーブグリーン(オリーブグリーン)
FALSE,TRUE,#BDD458,シャトルーズグリーン,シャトルーズグリーン,シャトルーズグリーン,,シャトルーズグリーン(シャトルーズグリーン),シャトルーズグリーン(シャトルーズグリーン)
